Velocidade Inicial	Angulo (alpha)	Distancia Horizontal	Velociade Final	Valor de g
10500	4	4190.291574750312	16.96548172296076	14.592607956778576
10500	5	4007.8651543182414	16.965627930683034	14.841294812151322
10600	3	4456.3661137335	16.96534119010307	14.36078753034858
10600	4	4266.544180261106	16.965376724149863	14.605512317376725
10600	5	4080.617679539053	16.96520985138345	14.854228404627952
10700	5	4154.063405481654	16.964667141063565	14.866924145640946
10700	4	4343.53005095586	16.965259105675294	14.616454776936123
10800	4	4421.250134383645	16.965183379100345	14.628936764105728
10800	5	4228.203998142288	16.9655854771124	14.879850993350662
10900	4	4499.704880874655	16.965209417289103	14.64122231243594
10900	5	4303.040639987988	16.964868107782248	14.892092421211094
11000	5	4378.574321804821	16.96568141322663	14.904579240065235
11100	5	4454.805598910928	16.964940640098458	14.91640548684856
