Velocidade Inicial	Angulo (alpha)	Distancia Horizontal	Velociade Final	Valor de g
8030	4	2535.65013768232	16.965800061179475	14.21377133363941
8030	2	2756.705666598364	16.965001347669528	13.772129055530277
8040	1	2877.1886522229865	16.96582644108357	13.56016094870633
8040	0	2993.420903969597	16.965474474201766	13.349073947453695
8040	2	2763.064447291482	16.965403349977823	13.773488714842069
8040	4	2541.458247169743	16.96497596523654	14.215608727368727
8040	3	2651.1273494821794	16.965248634528756	13.993062552219223
8050	0	3000.360733472578	16.96561907478464	13.351162282715668
8050	1	2883.839256224452	16.964530136591076	13.560718581801908
8050	2	2769.43126692078	16.96580890359461	13.776563600424268
8050	4	2547.273613749887	16.96571657065696	14.217932578129904
8050	3	2657.215702425268	16.96580874700546	13.994873174873698
8060	0	3007.3092495122582	16.9657664991124	13.351761723099278
8060	2	2775.806087562189	16.964653046304687	13.777489900593801
8060	3	2663.3117977953943	16.964806618534332	13.996222621312688
8060	1	2890.498282848472	16.964801086819577	13.563270214289957
8060	4	2553.0964234451712	16.964894306598314	14.219762051064896
8070	2	2782.1889688565157	16.965063816070575	13.778840462204792
8070	0	3014.2665158293867	16.965918248547084	13.353844238939937
8070	1	2897.1656290951787	16.9650756729395	13.564220021235197
8070	3	2669.415586095537	16.965370554448008	13.998026486676787
8070	4	2558.9265829549245	16.965636618814102	14.222077675109077
8080	0	3021.2325158420863	16.96450979173301	13.355555154290977
8080	2	2788.5798822445454	16.965477391786795	13.780188320562374
8080	1	2903.8413288075076	16.965354186932686	13.565167827784865
8080	4	2564.7640051667327	16.96481612503619	14.221930423039117
8080	3	2675.527036713829	16.965937272710736	13.999826932728533
8090	4	2570.608907079521	16.96556128042921	14.224238467002554

8090	1	2910.5254221660625	16.96563634437022	13.567709634756568
8090	2	2794.978836754512	16.965894947337617	13.78324827427709
8090	3	2681.646186984549	16.964942045168566	14.001167008061534
8100	0	3035.190667994519	16.964831419215585	13.358222032415657
8100	1	2917.2178530916663	16.965921857612713	13.56865223672941
8100	2	2801.3857564753425	16.964751730730985	13.784163765101422
8100	3	2687.773037219803	16.965512943112813	14.002960856109741
8100	4	2576.461145070683	16.96474324894752	14.226053443616399
8110	1	2923.9187007528053	16.964647268327095	13.570791453986166
8110	4	2582.3207151643337	16.965490137124704	14.22835351819776
8110	0	3042.182793414283	16.964998586939636	13.358811037040649
8110	3	2693.907566043059	16.964522795005344	14.004294884458687
8110	2	2807.8006855521526	16.965175666215707	13.785502803573701
8120	4	2588.1876842888305	16.964675702938802	14.230160921111628
8120	0	3049.18364861785	16.965169779623604	13.360879344019486
8120	2	2814.223640037386	16.965602813617362	13.78683924465515
8120	1	2930.6278648384778	16.96494080944172	13.571729296422253
8120	3	2700.0497706720284	16.965099462379182	14.00608225608229
8130	0	3056.193236652971	16.965345393416225	13.362944779216132

8130	2	2820.6546540356185	16.9660341451791	13.789884669809421
8130	4	2594.061980000442	16.965426426062322	14.232453139393815
8130	1	2937.345425818769	16.9652385819257	13.574258468549454
8140	2	2827.0936561637204	16.96490483469147	13.790789796239627
8140	0	3063.2115072315337	16.965524428005462	13.363527262714905
8140	1	2944.0713180925995	16.96553974076024	13.575191331743753
8140	4	2599.9436726575996	16.96461476257555	14.234253097011527
8140	3	2712.357286200115	16.964696699573402	14.009191404486625
8150	0	3070.2384789576713	16.965708807468896	13.36558724820911
8150	1	2950.8056093023897	16.96584555386114	13.577714333463286
8150	3	2718.5225717200847	16.965281535460665	14.010969196141977
8150	2	2833.5406876474804	16.96534314494926	13.792117818562872
8150	4	2605.83274051932	16.96536871072729	14.236537539702743
8160	1	2957.548197649508	16.964591858925782	13.578247072119797
8160	2	2839.9957490362967	16.965785184400847	13.793443353695903
8160	0	3077.2741532067516	16.965897335757887	13.367644453053524
8160	3	2724.6955669355525	16.96586991780668	14.014576336128632
8160	4	2611.7291209574523	16.96456094828232	14.238330161442898
8160	5	2501.143437515406	16.96573626034534	14.466080440771739
8170	0	3084.3185048493847	16.964525956068748	13.367853863038807
8170	1	2964.2991315739323	16.964906274209557	13.579173578608735
8170	5	2506.7756358417864	16.965126418894403	14.468406346040315
8170	2	2846.4588276877134	16.964667477341003	13.79605015029247
8170	4	2617.632833874582	16.965319080764278	14.238646040507675
8170	3	2730.8762509407547	16.964897201136445	14.015891490883115
8180	0	3091.3716185632616	16.964723272606264	13.369905844241273
8180	1	2971.0584353599297	16.96522519071767	13.581687422429686
8180	2	2852.929909050024	16.96511773392847	13.797369965404872
8180	3	2737.0646233848483	16.965491232386984	14.017659132324592
8180	4	2623.543935000175	16.964514905139616	14.240432375622254
8180	5	2512.414789289089	16.964517730904824	14.470728027231283
8190	0	3098.433383107217	16.964925092956733	13.370478873223428
8190	2	2859.409010781399	16.965571888054765	13.798687368078811
8190	5	2518.061047876048	16.965474105700594	14.473566530956884
8190	3	2743.260683230114	16.964524969886156	14.018968729667941
8190	1	2977.8260312196244	16.965548285724115	13.582609141405777
8190	4	2629.462415616291	16.965276948107096	14.24270215921614
8200	0	3105.5038754471666	16.965131942536164	13.372525648587438
8200	1	2984.601996151817	16.96587678389611	13.585117044669076
8200	4	2635.38828114696	16.96447792046565	14.24448137852757
8200	5	2523.7142895580305	16.96486694845043	14.473785678624589
8200	3	2749.464393890414	16.965126165746202	14.020730349191833
8200	2	2865.8961114094377	16.966030027319157	13.80000238211781
8210	0	3112.5830626521215	16.965343517930986	13.374569744612518
8210	5	2529.374573030413	16.965824133663276	14.476615636611257
8210	4	2641.3214759815028	16.96524477994145	14.246743759546607
8210	2	2872.3912131910947	16.96492911406404	13.802596291067047
8210	3	2755.6757800833084	16.965730971378445	14.02248888129148
8210	1	2991.3862704143166	16.96464578884821	13.585639917636323
8220	0	3119.6709097458856	16.965559533266248	13.37513683728505
8220	1	2998.1789425011702	16.96498302429943	13.5881419831919
8220	2	2878.8942531346866	16.965396422999408	13.803905751207504
8220	4	2647.262086927485	16.966014032794522	14.249002393991844
8220	3	2761.8948663378706	16.964774936726652	14.023790149971294
8220	5	2535.041935382511	16.965219556161536	14.478920849751493
8230	0	3126.767462726168	16.96578063058671	13.377175844868944
8230	1	3004.979920083092	16.965324712735693	13.589054833156817
8230	5	2540.7162354349525	16.96461572762116	14.479131258513945
8230	2	2885.4053069815122	16.965867871084082	13.805212890921808
8230	4	2653.2100609374775	16.965222115234557	14.250771030056441
8230	3	2768.12162015433	16.96538686629759	14.02554282215814
8240	0	3133.8726565497673	16.966007281538534	13.37921219504096
8240	1	3011.7892350274615	16.965672145231633	13.591551159567231
8240	2	2891.924376702069	16.964779612548373	13.806094813591201
8240	4	2659.165310983238	16.965996978028166	14.253022428778156
8240	5	2546.3976871557225	16.9655768526218	14.481948477468972
8240	3	2774.3560291428553	16.966002679349405	14.027292510501468
8250	1	3018.606840710062	16.96602411074023	13.592459535058506
8250	0	3140.9864911708296	16.964674595488137	13.379408077961722
8250	2	2898.4514653056513	16.96526022841203	13.80909918502698
8250	4	2665.1279827090384	16.965210581078015	14.254784220401834
8250	5	2552.0861573079274	16.964975456105226	14.48424185132988
8250	3	2780.598128886627	16.96505831170717	14.028585728977163
8260	0	3148.109044625299	16.96491095120255	13.381439547984519
8260	5	2557.7815793724817	16.965939918941643	14.487050653091924
8260	1	3025.432779671583	16.964816866433356	13.592973131153505
8260	3	2786.8479349409567	16.965681649076057	14.030329697428508
8260	2	2904.9865081539306	16.96574573265829	13.81039871354048
8260	4	2671.0980065908366	16.96599058562092	14.257028435105454
8270	0	3155.24025284596	16.965152110345933	13.381997975283223
8270	2	2911.529548005382	16.964671717690074	13.811273628666598
8270	1	3032.267084383197	16.96517860155468	13.595460938138734
8270	5	2563.4840939657574	16.965341554406248	14.487248463723635
8270	3	2793.1053731146217	16.964745305704355	14.031617753785563
8270	4	2677.075262867501	16.965209443789032	14.25683160309793
8280	1	3039.1096298157554	16.965545761890162	13.596363670901358
8280	2	2918.080584253166	16.965166100252244	13.812569008155219
8280	0	3162.380156994995	16.965398817202626	13.3840245781564
8280	3	2799.370502064215	16.965377193164517	14.035178390493604
8280	4	2683.0599934359475	16.96599625145498	14.259069260852689
8280	5	2569.1936133072713	16.964744621428835	14.489530247560836
8290	0	3169.5287329195476	16.96565074163425	13.386048660593625
8290	1	3045.960515214938	16.965918320220293	13.598845892600385
8290	5	2574.910140718862	16.96571355478858	14.492326687260668
8290	4	2689.052055536271	16.965221870826134	14.260818606016198
8290	2	2924.6396180956203	16.965665682335494	13.815560508036635
8290	3	2805.643286828863	16.96601314910123	14.036913060256515
8300	5	2580.633723132285	16.96512081492655	14.492516254114872
8300	3	2811.9237393641324	16.965089076126073	14.038192211517492
8300	0	3176.6859252883037	16.965907601594036	13.386601635411798
8300	2	2931.2065997005666	16.964606192465556	13.816428589707305
8300	1	3052.819669688606	16.96473168470196	13.599351809261389
8300	4	2695.0514307462768	16.966014134599742	14.263049371106797
8310	0	3183.851839559927	16.96460575669693	13.388256551142423
8310	3	2818.211833500912	16.965733399031425	14.03992142180319
8310	5	2586.3642990651742	16.964529587451104	14.49478665453753
8310	2	2937.781556070486	16.965115385030913	13.817716655021718
8310	1	3059.6871909296547	16.965114173594927	13.601828550215368
8310	4	2701.0582483666326	16.96524622744024	14.264792192190352
8320	2	2944.364529618743	16.965629665221353	13.820698762850686
8320	5	2592.101962785619	16.965504022718566	14.497570987678992
8320	4	2707.0723739687164	16.964481892630882	14.266531926480022
8320	1	3066.5629651150903	16.96550225240214	13.60272309495937
8320	3	2824.507547446928	16.964818733344035	14.041195646723356
8320	0	3191.0264048673016	16.964873671413077	13.390273443287635
8330	0	3198.209551223089	16.96514683545944	13.39082143610305
8330	1	3073.4470880258045	16.965895816826116	13.605194441516684
8330	5	2597.846667758035	16.964917038331713	14.499833464660307
8330	4	2713.093828282306	16.965284578476904	14.268752551804827
8330	2	2950.955404898985	16.964585248314243	13.821560180276245
8330	3	2830.810959210124	16.965472211185865	14.042919470740681
8340	0	3205.40135856302	16.965425521467342	13.392833629584905
8340	2	2957.554228586297	16.96510986589507	13.82284112129264
8340	5	2603.59830733012	16.965895940379262	14.50052906331633
8340	1	3080.3394687281598	16.964730256917584	13.60569304285822
8340	3	2837.1220332467424	16.96456578975235	14.04418888480782
8340	4	2719.122679127496	16.96452679031772	14.27048592736312
8350	0	3212.6018265228363	16.9657093194402	13.394843416573647
8350	4	2725.158846935777	16.96533677624384	14.272699875321555
8350	1	3087.2401495858867	16.965134008951633	13.606582377639224
8350	5	2609.3570790919625	16.965313097142328	14.502784366688061
8350	3	2843.4407502562904	16.965228145608073	14.04590744326903
8350	2	2964.1610383133957	16.965639589804393	13.824120006241865
8360	5	2615.122878993116	16.96473241273401	14.505035892511094
8360	6	2501.042834382384	16.964685575581036	14.742064284587338
8360	3	2849.767088803306	16.96589554126685	14.04762330490469
8360	1	3094.149152344522	16.965543371284195	13.60904571405996
8360	4	2731.202367247735	16.96458677058042	14.274426984267341
8360	2	2970.7758616436267	16.964610328170572	13.82666901640479
8360	0	3219.81087716081	16.965998776808924	13.39538623676882
8370	0	3227.028604443627	16.9647301734692	13.397028000260642
8370	3	2856.101098922409	16.965003643651848	14.048885516100153
8370	1	3101.0663833294393	16.965958381124338	13.609931006185846
8370	5	2620.895726437264	16.96571857141153	14.507800505501947
8370	4	2737.2532319962497	16.96540427809022	14.276634347252283
8370	6	2506.5353556945006	16.965787625431297	14.743241646928038
8370	2	2977.39859900356	16.96515044505975	13.82794300910031
8380	5	2626.675549605407	16.96514309657951	14.507967494833178
8380	0	3234.2549273448067	16.965030829684228	13.397568240296275
8380	3	2862.4427740204605	16.965680205073795	14.050596243672342
8380	4	2743.3113863178946	16.96466125572034	14.276413332993693
8380	1	3107.9919559891955	16.964814846523016	13.61199796971854
8380	2	2984.0292588039188	16.965696153469395	13.829214986006031
8380	6	2512.0344060657667	16.96532538095377	14.746082317220129
8390	2	2990.667894945632	16.964683125006772	13.830065058340788
8390	1	3114.9257360476095	16.965240609888713	13.612879556799433
8390	3	2868.7920663588384	16.9647977626483	14.051853852598645
8390	0	3241.4899471831945	16.965336621073632	13.39956899043988
8390	6	2517.54009498539	16.96486365030813	14.746701213849624
8390	5	2632.462425323779	16.96457018520198	14.510208292106508
8390	4	2749.3769386201925	16.96548676592263	14.278614717193486
8400	0	3248.7336142021463	16.96564801545129	13.401567420732988
8400	1	3121.8677962444413	16.96567200135337	13.615332437449107
8400	2	2997.3145352959086	16.965239066587568	13.83302280300821
8400	3	2875.148997365257	16.96548451993935	14.05537153095283
8400	5	2638.2563832792207	16.965563637771567	14.512961448857235
8400	4	2755.449769963153	16.96475247381537	14.280330502087608
8400	6	2523.0523946609655	16.965965135521376	14.750084843134271
8410	0	3255.9858114792514	16.96596525129537	13.402102717996339
8410	4	2761.5299374729475	16.965586469853402	14.282525471977337
8410	2	3003.9690498867244	16.965800386148267	13.834288074213868
8410	3	2881.513546357776	16.96461232668538	14.056623392989366
8410	1	3128.8181184819337	16.9645451515955	13.615819653870227
8410	5	2644.057269758294	16.9649960326325	14.513121074322886
8410	6	2528.57128750217	16.96550278698947	14.75291276877567
8420	0	3263.246642918735	16.964724199445214	13.403734133316533
8420	1	3135.7767905625287	16.9649877062507	13.618267455661154
8420	6	2534.0967533977273	16.965040727231	14.75352117565306
8420	4	2767.6174941934814	16.964860319789977	14.284235252191554
8420	2	3010.6314696976806	16.964803741606776	13.835131931341717
8420	3	2887.885755631743	16.96530873077039	14.058323240848281
8420	5	2649.8652378057295	16.965995874810737	14.515866736717527
8430	0	3270.5161268348224	16.965052596932328	13.40572580438857
8430	2	3017.301873075339	16.965376561178044	13.83808086461967
8430	4	2773.7123339701266	16.965702335286434	14.286423952367617
8430	5	2655.6802511898645	16.965434299576298	14.518093229779591
8430	1	3142.7436376958703	16.965435726147316	13.619141558003113
8430	3	2894.2655574741693	16.966010317104367	14.060020507584166
8430	6	2539.6288151545896	16.964579215502372	14.756340847887287
8440	5	2661.5022670417643	16.964875079267294	14.520316156993143
8440	0	3277.794223520592	16.965385994152683	13.406256663420951
8440	4	2779.8145169062363	16.964984870007523	14.288127878787426
8440	1	3149.7187396034715	16.965889648294517	13.621584197143926
8440	2	3023.9802306944307	16.965954361909947	13.839339584892954
8440	3	2900.652936377754	16.96515333133901	14.061265548799687
8440	6	2545.1674875110093	16.965681150515934	14.757493763463938
8450	0	3285.0808970337825	16.965725758751844	13.408243933170985
8450	3	2907.0479822033303	16.965865748538818	14.062957930809329
8450	1	3156.702085688229	16.964784931375263	13.622064703492182
8450	2	3030.6665141559783	16.964973479423886	13.840177498281543
8450	5	2667.331301124391	16.965883917363193	14.52098029242831
8450	4	2785.9240725233813	16.965836013682367	14.290310362871196
8450	6	2550.7127287594008	16.96521967465898	14.76030522956464
8460	1	3163.6937793407283	16.965249626381155	13.622934114955328
8460	5	2673.1673598911075	16.96533162163017	14.523196598810674
8460	3	2913.4506765489123	16.965018677164814	14.064198715912706
8460	4	2792.040890614075	16.96512676709348	14.29200850378775
8460	0	3292.376090330072	16.96450757411861	13.409866944119997
8460	2	3037.360601646941	16.96556279478047	13.841432583088586
8460	6	2556.264543502203	16.964758724140317	14.76090164209847
8470	4	2798.1650638183237	16.96598701702422	14.294184904081519
8470	5	2679.010455550988	16.964782387004128	14.52540939080742
8470	0	3299.6799046864808	16.964858221665157	13.410393285403808
8470	2	3044.062702217894	16.964593785165864	13.843951330186888
8470	1	3170.6937305152364	16.96571992392935	13.625369292415808
8470	3	2919.8609997497315	16.96574091479458	14.065886348920538
8470	6	2561.8230034246994	16.965862710804466	14.764254791752359
8480	0	3306.992485934097	16.965214019392036	13.412374112339137
