Velocidade Inicial	Angulo (alpha)	Distancia Horizontal Forward	Velociade Final Forward	Valor de g Forward	Distancia Horizontal Backward	Velociade Final Backward	Valor de g Backward
8360	2	2971.6630286759737	16.96392206584875	13.820919737363676	2970.7758616436267	16.964610328170572	13.82666901640479
8360	0	3220.610502265272	16.9640793938586	13.391868590320263	3219.81087716081	16.965998776808924	13.39538623676882
8370	0	3227.8289409442386	16.96436192282075	13.392416261519731	3227.028604443627	16.9647301734692	13.397028000260642
8370	3	2857.0983897774854	16.964306800665906	14.044040005485419	2856.101098922409	16.965003643651848	14.048885516100153
8370	1	3101.888951540432	16.964342931791847	13.606167932968054	3101.0663833294393	16.965958381124338	13.609931006185846
8370	5	2622.3046324322677	16.9630811708191	14.49942959249672	2620.895726437264	16.96571857141153	14.507800505501947
8370	4	2738.406927590731	16.963834695864172	14.270395451164783	2737.2532319962497	16.96540427809022	14.276634347252283
8370	6	2508.888781420973	16.963438404366837	14.735848929655413	2506.5353556945006	16.965787625431297	14.743241646928038
8370	2	2978.286905180461	16.96290733263002	13.823464993637836	2977.39859900356	16.96515044505975	13.82794300910031
8380	5	2628.087913234563	16.964092113413223	14.502189891255563	2626.675549605407	16.96514309657951	14.507967494833178
8380	0	3235.0560643894305	16.963099288619098	13.394057536031605	3234.2549273448067	16.965030829684228	13.397568240296275
8380	3	2863.4416207736203	16.963421116596933	14.045303975960332	2862.4427740204605	16.965680205073795	14.050596243672342
8380	4	2744.4672957419666	16.96310166499338	14.27211938727525	2743.3113863178946	16.96466125572034	14.276413332993693
8380	1	3108.815300280123	16.96319041159689	13.606666572809942	3107.9919559891955	16.964814846523016	13.61199796971854
8380	2	2984.918679743365	16.963447880124363	13.82474115690049	2984.0292588039188	16.965696153469395	13.829214986006031
8380	6	2514.4009400249342	16.963097893630856	14.736473112012527	2512.0344060657667	16.96532538095377	14.746082317220129
8390	2	2991.558434152457	16.963993729412874	13.826015353588753	2990.667894945632	16.964683125006772	13.830065058340788
8390	1	3115.7499503859513	16.963619300142113	13.60912160319628	3114.9257360476095	16.965240609888713	13.612879556799433
8390	3	2869.792429818839	16.964104045766174	14.047015221553133	2868.7920663588384	16.9647977626483	14.051853852598645
8390	0	3242.291864020722	16.963405024692772	13.396058958001126	3241.4899471831945	16.965336621073632	13.39956899043988
8390	6	2519.9199383387618	16.96433457157136	14.739852325246028	2517.54009498539	16.96486365030813	14.746701213849624
8390	5	2633.878206955147	16.96354227473411	14.504431260725388	2632.462425323779	16.96457018520198	14.510208292106508
8390	4	2750.534932982682	16.96392315684696	14.272388103527899	2749.3769386201925	16.96548676592263	14.278614717193486
8400	0	3249.5362130580093	16.96370356075592	13.39660202916634	3248.7336142021463	16.96564801545129	13.401567420732988
8400	1	3122.6928190684703	16.964041200381498	13.61000669043683	3121.8677962444413	16.96567200135337	13.615332437449107
8400	2	2998.2061335075086	16.962981180678952	13.826868777404894	2997.3145352959086	16.965239066587568	13.83302280300821
8400	3	2876.15086529528	16.963228786490298	14.048274617237457	2875.148997365257	16.96548451993935	14.05537153095283
8400	5	2639.675532094287	16.962982728288708	14.504602266215556	2638.2563832792207	16.965563637771567	14.512961448857235
8400	4	2756.6099394547355	16.96319871936993	14.27410687613552	2755.449769963153	16.96475247381537	14.280330502087608
8400	6	2525.4455799557054	16.963995901357034	14.740469871900515	2523.0523946609655	16.965965135521376	14.750084843134271
8410	0	3256.7891789295973	16.964020998553362	13.39859889574962	3255.9858114792514	16.96596525129537	13.402102717996339
8410	4	2762.692279268388	16.964041165326343	14.276303627626968	2761.5299374729475	16.965586469853402	14.282525471977337
8410	2	3004.8617657384825	16.963550944020934	13.829821695632166	3003.9690498867244	16.965800386148267	13.834288074213868
8410	3	2882.5169696104367	16.963921629600726	14.049980842961451	2881.513546357776	16.96461232668538	14.056623392989366
8410	1	3129.6440529558595	16.962918182219955	13.612066875545485	3128.8181184819337	16.9645451515955	13.615819653870227
8410	5	2645.4798900806054	16.9640021123158	14.507351199262851	2644.057269758294	16.9649960326325	14.513121074322886
8410	6	2530.9779749415907	16.96367216519498	14.743290609719315	2528.57128750217	16.96550278698947	14.75291276877567
8420	0	3264.05077009699	16.964344072560944	13.400593451815036	3263.246642918735	16.964724199445214	13.403734133316533
8420	1	3136.6035025041624	16.96335091007318	13.61294841182549	3135.7767905625287	16.9649877062507	13.618267455661154
8420	6	2536.5170502425335	16.963336838586883	14.743902158763865	2534.0967533977273	16.965040727231	14.75352117565306
8420	4	2768.7820058037455	16.963324601264368	14.278016453321621	2767.6174941934814	16.964860319789977	14.284235252191554
8420	2	3011.5252808199516	16.964113270411637	13.831089152475556	3010.6314696976806	16.964803741606776	13.835131931341717
8420	3	2888.8907651437207	16.963069023395626	14.053039127365974	2887.885755631743	16.96530873077039	14.058323240848281
8420	5	2651.29130186642	16.963461401502844	14.509582053632329	2649.8652378057295	16.965995874810737	14.515866736717527
8430	0	3271.3209763473133	16.963095727418814	13.40077015833696	3270.5161268348224	16.965052596932328	13.40572580438857
8430	2	3018.196771125957	16.963117411869575	13.83193645772891	3017.301873075339	16.965376561178044	13.83808086461967
8430	4	2774.8790191938824	16.964176048610113	14.280206955585726	2773.7123339701266	16.965702335286434	14.286423952367617
8430	5	2657.1097765893005	16.9629234851294	14.511809318277622	2655.6802511898645	16.965434299576298	14.518093229779591
8430	1	3143.571192035978	16.963802358968287	13.615393162471696	3142.7436376958703	16.965435726147316	13.619141558003113
8430	3	2895.272071755778	16.96377212968986	14.054739562924691	2894.2655574741693	16.966010317104367	14.060020507584166
8430	6	2542.062898637543	16.963015821105415	14.746714531129928	2539.6288151545896	16.964579215502372	14.756340847887287
8440	5	2662.935177291791	16.963938602806515	14.512483677016576	2661.5022670417643	16.964875079267294	14.520316156993143
8440	0	3278.5998439687523	16.963429167551812	13.402760451617016	3277.794223520592	16.965385994152683	13.406256663420951
8440	4	2780.9833744114817	16.963468398026247	14.281913925650278	2779.8145169062363	16.964984870007523	14.288127878787426
8440	1	3150.5470949270243	16.964246282063353	13.616270784774798	3149.7187396034715	16.965889648294517	13.621584197143926
8440	2	3024.876243680565	16.963689894645693	13.833200413650758	3023.9802306944307	16.965954361909947	13.839339584892954
8440	3	2901.6609964605937	16.962917230405132	14.055988858559203	2900.652936377754	16.96515333133901	14.061265548799687
8440	6	2547.615512931742	16.964259559354943	14.750071496198174	2545.1674875110093	16.965681150515934	14.757493763463938
8450	0	3285.887133004472	16.963756400471997	13.403296071115665	3285.0808970337825	16.965725758751844	13.408243933170985
8450	3	2908.057601948462	16.963630438754326	14.057684485601209	2907.0479822033303	16.965865748538818	14.062957930809329
8450	1	3157.531363517635	16.963145381228458	13.618321532146297	3156.702085688229	16.964784931375263	13.622064703492182
8450	2	3031.563594131427	16.964281500839718	13.836141676619652	3030.6665141559783	16.964973479423886	13.840177498281543
8450	5	2668.767719371628	16.96340733646436	14.514704286605626	2667.331301124391	16.965883917363193	14.52098029242831
8450	4	2787.0951017391358	16.96432815789093	14.284098229145666	2785.9240725233813	16.965836013682367	14.290310362871196
8450	6	2553.1747269877083	16.963929124748077	14.750672608910628	2550.7127287594008	16.96521967465898	14.76030522956464
8460	1	3164.523900350654	16.963599829666553	13.61919578946274	3163.6937793407283	16.965249626381155	13.622934114955328
8460	5	2674.60726907685	16.96444238300476	14.517434706818111	2673.1673598911075	16.96533162163017	14.523196598810674
8460	3	2914.461862802688	16.964348668625572	14.05937762794549	2913.4506765489123	16.965018677164814	14.064198715912706
8460	4	2793.2140992944624	16.963629048979616	14.285799441099945	2792.040890614075	16.96512676709348	14.29200850378775
8460	0	3293.1830847729984	16.96410193552537	13.405281877358552	3292.376090330072	16.96450757411861	13.409866944119997
8460	2	3038.258785358676	16.96330250174393	13.836982927703858	3037.360601646941	16.96556279478047	13.841432583088586
8460	6	2558.7407572991506	16.963613057427278	14.753472464508416	2556.264543502203	16.964758724140317	14.76090164209847
8470	4	2799.340448984982	16.96293447017359	14.287497907315236	2798.1650638183237	16.96598701702422	14.294184904081519
8470	5	2680.4537995971914	16.963903991950247	14.517588018902421	2679.010455550988	16.964782387004128	14.52540939080742
8470	0	3300.4877393802576	16.964452298478705	13.40726551377691	3299.6799046864808	16.964858221665157	13.410393285403808
8470	2	3044.961976997539	16.96389180395988	13.838240404979743	3044.062702217894	16.964593785165864	13.843951330186888
8470	1	3171.52455163715	16.96407389059916	13.621630453969487	3170.6937305152364	16.96571992392935	13.625369292415808
8470	3	2920.8736607774176	16.963509110708866	14.060620312838031	2919.8609997497315	16.96574091479458	14.065886348920538
8470	6	2564.313461377251	16.96328595412833	14.754067806964253	2561.8230034246994	16.965862710804466	14.764254791752359
8480	0	3307.801054405608	16.9632314664588	13.407436085193055	3306.992485934097	16.965214019392036	13.412374112339137
8480	2	3051.673224495837	16.962936021389677	13.840755797674337	3050.772768259574	16.965193528515556	13.845202020671152
8480	3	2927.293019238442	16.964238345244663	14.062308636283296	2926.278840187122	16.964904869368116	14.067122799866453
8480	1	3178.533398673737	16.962977048256395	13.62211238603073	3177.7017434764625	16.964632370544564	13.6258456755608
8480	4	2805.474158861715	16.96380836959454	14.28967318920618	2804.2965604945744	16.965287274658294	14.293944347057415
8480	6	2569.8928901281092	16.962973458197787	14.756859555659991	2567.387959295301	16.965401729173383	14.764845088631905
8480	5	2686.3074337985972	16.96338279538813	14.519798583794174	2684.8606133378266	16.965800572507526	14.528132955038675
8490	2	3058.392193117007	16.96353674095446	13.842008672511316	3057.4907992278927	16.965798743196725	13.846450875232222
8490	5	2692.1680193357515	16.964428086217932	14.522518260355628	2690.7176643620614	16.965258137402312	14.528272193241236
8490	1	3185.5505801840213	16.963448740682296	13.622981847630783	3184.7180968111543	16.965114370363736	13.628275800577574
8490	0	3315.122733173259	16.963594120278486	13.40941528760292	3314.3136099882313	16.965575876989064	13.41435262771976
8490	4	2811.615097335209	16.963123184955517	14.291365991483683	2810.435331234429	16.964592046989257	14.295635015180043
8490	6	2575.479048406397	16.964213911864185	14.757996483972553	2572.959632758148	16.964943053820715	14.76764043538511
8490	3	2933.720080352602	16.963409359839268	14.063547141636795	2932.704322800338	16.965638285030586	14.068805664733858
8500	2	3065.1189998712503	16.964143678238305	13.843259657307026	3064.2165161153653	16.964846765920488	13.84727993039225
8500	1	3192.576161306887	16.963938334331868	13.625409314341983	3191.742754405495	16.965601373814774	13.629138029846104
8500	0	3322.4530131005513	16.963961988768112	13.411392265963311	3321.6430790230165	16.965944105062682	13.414874135404641
8500	4	2817.7633187276992	16.963992851716934	14.291611207435007	2816.581433053564	16.965465640494667	14.297802983326815
8500	3	2940.1548129865073	16.964148452309228	14.065230900840467	2939.1374915110487	16.96481267456629	14.070038007466405
8500	5	2698.035706895305	16.963913610306616	14.524721808954453	2696.581850513798	16.964719709909694	14.530475051067114
8500	6	2581.071953350074	16.963905560258514	14.760780172557082	2578.537771671892	16.964484350961406	14.768225250023907
8510	0	3329.7919497477255	16.96432168187248	13.411918918520731	3328.9812710682613	16.96475355288566	13.41648733684382
8510	1	3199.609691548099	16.964421886822713	13.626274933585753	3198.7757189277086	16.964529905784538	13.631174688603727
8510	2	3071.8538070175355	16.963192284453754	13.84409228683866	3070.950214317286	16.965464275583614	13.850205811869253
8510	3	2946.597063645972	16.963330098011724	14.066465215820571	2945.578349009287	16.965555976873265	14.073518994639954
8510	4	2823.918950059597	16.963317555485958	14.293299367874488	2822.7348869489065	16.964780583895433	14.29948803272335
8510	5	2703.910365539115	16.96338967212877	14.524865623425821	2702.4530467076793	16.96574848481122	14.53318797819107
8510	6	2586.671558254985	16.963586198453694	14.761363780736101	2584.122547988343	16.9655901080769	14.771561474480393
8520	1	3206.6514857845114	16.96336038327142	13.628309513575712	3205.8166077086607	16.965029063203307	13.632033281796598
8520	0	3337.139687340014	16.963135432554186	13.413532002489807	3336.3281568336884	16.965131366417523	13.417006838293497
8520	3	2953.046848653655	16.96409420104113	14.06993943297329	2952.026591033933	16.964741653336446	14.074745892950512
8520	5	2709.7920271135063	16.964445842943462	14.527574775198278	2708.3311580773225	16.965216330580656	14.533320663988999
8520	4	2830.0818436549494	16.96420999023014	14.295463329148182	2828.895603054385	16.965663931154047	14.301650123240444
8520	2	3078.5966871676055	16.96382183632289	13.847013840684983	3077.6918898410736	16.964522637331864	13.851030882388958
8520	6	2592.2779477898157	16.96328251777247	14.764139552968373	2589.713928811498	16.965132514115233	14.77214035562211
8530	0	3344.4957056505814	16.96351974740559	13.415502562655792	3343.6837085145125	16.965514504553212	13.418977014814152
8530	5	2715.6808173844174	16.963942816868176	14.529768640234971	2714.2164404783434	16.964688986079324	14.535513808430196
8530	1	3213.7015687252324	16.96385430475719	13.629171880226608	3212.865864825383	16.965533433033553	13.634453566041367
8530	2	3085.347309223202	16.96444466503545	13.848258703388936	3084.4416046120227	16.965149645365805	13.852272030772195
8530	6	2597.8910050747327	16.962980959905078	14.766911309334233	2595.3118612572994	16.964675959855544	14.774920105355175
8530	3	2959.5042572019074	16.963287082912004	14.071168444391933	2958.482419463199	16.965496862803846	14.07641862729503
8530	4	2836.2520475503075	16.963544215387557	14.297145961308122	2835.063666885738	16.96498800932965	14.303329701210938
8540	0	3351.860165282443	16.963897307395577	13.416024719816381	3351.047460035327	16.965905659672007	13.420944576045088
8540	6	2603.5108229123725	16.964232207204684	14.768031784752429	2600.916461791373	16.965784979872495	14.778244008075427
8540	1	3220.760074147704	16.964365892501295	13.6315895689734	3219.9234186539334	16.964478696062454	13.634920736030352
8540	4	2842.4295468314253	16.964446964627736	14.299304022735658	2841.2389977667194	16.965881268129028	14.305485890907557
8540	3	2965.9693824804226	16.964048168102426	14.072842173284405	2964.945945421683	16.9646931650283	14.077641540769571
8540	2	3092.1056573992196	16.96351108217864	13.849085463329397	3091.1989403734387	16.965784442619572	13.855189498921268
8540	5	2721.576561940199	16.963443609682844	14.531959173563	2720.108663109912	16.965729184788792	14.538216308611243
8550	0	3359.233398155789	16.964291999953144	13.41799114860361	3358.4198501298715	16.964737284567214	13.421099207220404
8550	2	3098.8720668369365	16.964158495683495	13.85199855959134	3097.964136942387	16.96486056585321	13.85600873008065
8550	3	2972.442080737126	16.963251326509834	14.07406723023006	2971.417148501118	16.965458213967658	14.079309926593018
8550	5	2727.479225523711	16.96293468906297	14.532093852642575	2726.007848297247	16.96520855985252	14.540402660414795
8550	6	2609.137355181034	16.963934806603195	14.770795716464784	2606.5275142889354	16.965329791801746	14.778813409478975
8550	1	3227.826561173108	16.963307933262733	13.63206121386402	3226.989339373302	16.964993038334512	13.637336393128592
8550	4	2848.614313967908	16.96379124306378	14.300981276116113	2847.421562516519	16.965215721936907	14.307159989196927
8560	1	3234.9011666485894	16.96383230838418	13.634473688277486	3234.063103859348	16.96551460220658	13.638187994844733
8560	0	3366.6153858833663	16.963127666788996	13.419596191198744	3365.801020943006	16.965137302608927	13.423062923276381
8560	3	2978.922087448007	16.964024952473324	14.075736175125783	2977.8957682256378	16.9646658534295	14.080528754261755
8560	5	2733.389033848762	16.964006804396842	14.534789206760697	2731.914085197946	16.964692552807406	14.540526251034947
8560	2	3105.6464756074674	16.96323403367528	13.852821547537554	3104.737377150437	16.96550535009502	13.857243570323059
8560	4	2854.80650174202	16.96314041715617	14.302656013435012	2853.611520993196	16.96455531708867	14.308831566650493
8560	6	2614.770571003448	16.963627808383137	14.771364246179905	2612.1452407734932	16.96487604415194	14.781581528745445
8570	3	2985.409776984972	16.963240296341844	14.076957074660566	2984.381863165533	16.965443660386143	14.082192366187934
8570	4	2861.005971144777	16.964057721204334	14.304805636481158	2859.808845163743	16.96546330010916	14.310979345609386
8570	2	3112.42876471285	16.96387816106227	13.85405889555923	3111.5186759589274	16.96459077492299	13.858060487733391
8570	5	2739.305829497019	16.963519624688256	14.536970357603957	2737.827299113115	16.96574460458942	14.543218528401843
8570	1	3241.984090472844	16.96434836933308	13.635329040317353	3241.1451788227123	16.96447737332712	13.640210880380328
8570	0	3374.0057118690306	16.963520024711787	13.420114271406709	3373.1908487591836	16.965542164714076	13.425024514545537
8570	6	2620.4106034691	16.963336239610662	14.774120492785745	2617.7695266465807	16.965987792423046	14.78269288199383
8580	2	3119.218610546695	16.9629668837293	13.854878863207167	3118.307647556777	16.96524699202075	13.860966971677481
8580	1	3249.0754214210933	16.963318448444753	13.637350388836413	3248.235579029396	16.965008564495776	13.641059421852797
8580	5	2745.229660185487	16.963036363683656	14.539148252387426	2743.747577449562	16.96523647980001	14.545395514838546
8580	6	2626.0572224649663	16.96303429137388	14.774683806659189	2623.4003012294747	16.96553615186393	14.785453488338112
8580	4	2867.2125617961965	16.96341739394392	14.306474922017756	2866.013342859916	16.964812491704826	14.312645574655999
8580	0	3381.404458608799	16.963932265491138	13.422074157674341	3380.5889188861493	16.96595443941422	13.42553497278654
8580	3	2991.90519947767	16.964023404545234	14.078621833469512	2990.875656454932	16.964662299145242	14.08340725199067
8590	0	3388.811901537391	16.96434892405406	13.424031988610276	3387.995560868246	16.964807989708255	13.427132594592603
8590	1	3256.174746150154	16.96384512109006	13.638202450234676	3255.334302137915	16.96554499210711	13.643465389789602
8590	2	3126.0165027472553	16.9636366109988	13.857780850064197	3125.104344189895	16.965909883133435	13.86219553350584
8590	4	2873.4265213195345	16.96434579930067	14.30861886317165	2872.2250862218543	16.965731815294173	14.314787542458111
8590	6	2631.7107286857286	16.964311073083184	14.77797743619764	2629.037775489649	16.965086193598392	14.786012121834315
8590	5	2751.1604334801464	16.964107491237264	14.539784165940556	2749.674882225222	16.964732559092987	14.54756925649512
8590	3	2998.408339536064	16.96324785531059	14.079839106698993	2997.3772004890943	16.965449438604395	14.085066740431932
8600	5	2757.098228314991	16.96363308049966	14.541956107955192	2755.6090733057413	16.96579652362365	14.54819527682525
8600	3	3004.918674988565	16.96404347274073	14.081499207717268	3003.8863193232382	16.96467841808742	14.086277885319296
8600	1	3263.2821956285447	16.964391109007753	13.640605320074233	3262.440984741175	16.96452347983467	13.643923249027926
8600	6	2637.3708323708256	16.96401506859597	14.77853506151757	2634.681750482464	16.964637066219687	14.788765288341875
8600	2	3132.8224041849803	16.96429795383589	13.859012097278134	3131.909068808006	16.9650131891507	13.863006700629388
8600	0	3396.228009134394	16.963193248063956	13.424187169277626	3395.4109314692905	16.965229889840355	13.429087749682623
8600	4	2879.647852497985	16.96371549705625	14.310283073656459	2878.444119442	16.9650919564418	14.314526352899946
8610	0	3403.6525790440974	16.96361952697575	13.426140913297289	3402.83485920927	16.965656215492498	13.429594279408235
8610	1	3270.3978616249146	16.963365674711188	13.641067774066844	3269.5557870593466	16.965072287985375	13.644767143548743
8610	2	3139.6361959604437	16.963401382782553	13.859826867978077	3138.721903039107	16.965685246144652	13.865905276080506
8610	5	2763.043113043207	16.96316266784234	14.544124888663607	2761.5503463708465	16.965301153871323	14.550363089215736
8610	3	3011.4366174030515	16.963281366861125	14.082712203400087	3010.4027142223235	16.965478957845296	14.089726775026435
8610	4	2885.876584632833	16.963089598823444	14.31194491560365	2884.6705827696665	16.966020622138405	14.316663482579742
8610	6	2643.0376744199493	16.963734589871276	14.781276194191065	2640.3322190293147	16.96575314637453	14.78986508387521
8620	5	2768.9950210442225	16.96425992402077	14.546800200585182	2767.4986282381724	16.964810105053445	14.552527780072001
8620	3	3017.9623282263024	16.964099983411657	14.08615499347928	3016.926751432397	16.964720312155922	14.09093263036382
8620	1	3277.5218920748566	16.963907445917002	13.64191549530285	3276.678987544808	16.9656251469463	13.647165799125208
8620	4	2892.112284956077	16.964020569341134	14.312167134692658	2890.9044324400606	16.965390081146083	14.31832037803782
8620	0	3411.085583635966	16.964038764910242	13.426652142661661	3410.2672550392303	16.964524834269973	13.431186206407142
8620	2	3146.4577096585967	16.96408752542931	13.862720752838916	3145.5423856227917	16.96479925813347	13.866712459552156
8620	6	2648.7113241091106	16.963457472271003	14.78401344934496	2645.989380499503	16.96530751959408	14.79261084340932
8630	0	3418.527156692664	16.96291366756283	13.428243689483992	3417.708113986565	16.96496324665339	13.433134916946608
8630	1	3284.6540288436163	16.9629053860393	13.643925686425007	3283.810392724328	16.964619074509635	13.647620072431234
8630	3	3024.4957222700914	16.963346648590367	14.08736333315819	3023.4585136030405	16.96552990215254	14.092582555861117
8630	2	3153.286944221773	16.963203789926833	13.86353125881659	3152.370584963634	16.965483849818572	13.867933608859715
8630	6	2654.391547035966	16.9631698606521	14.784562441257851	2651.652933713947	16.964861945829213	14.793159200991088
8630	5	2774.9538222658052	16.9637852115876	14.54691706168309	2773.4539481067322	16.965886793631487	14.555200072201552
8630	4	2898.3552655193507	16.963406995579337	14.3138244760541	2897.1452026475363	16.96476650002514	14.319974526903101
8640	0	3425.9773994999896	16.963355551387007	13.430191208765825	3425.157568321776	16.965406168493352	13.433637210445237
8640	1	3291.7942808587804	16.96345825284657	13.644769962883695	3290.9499128541265	16.96518265835871	13.650013851304792
8640	2	3160.1242229116347	16.963887595967336	13.864754984447377	3159.206687349863	16.964609997238206	13.868738125509452
8640	3	3031.0364510601494	16.96416361720079	14.089014097771614	3029.997922316041	16.964780935411238	14.093784849390786
8640	6	2660.0785704656437	16.964462346548817	14.787836207783007	2657.323165565396	16.965982734481003	14.796443243109147
8640	5	2780.9196224576026	16.963328582464907	14.549076820293688	2779.416175804761	16.965404214161072	14.55530602291405
8640	4	2904.60565938938	16.96436161332951	14.31595526574822	2903.3933250358555	16.96571223651883	14.322103295434403
8650	0	3433.436005722749	16.963789854850887	13.430698276103948	3432.6155923837287	16.9658541477764	13.435581868174761
8650	1	3298.94278860791	16.96402976781969	13.64716099456557	3298.0976012684105	16.965751378232618	13.650851047806432
8650	4	2910.8635188466787	16.963757252518622	14.3176077967004	2909.648879439845	16.96509867278929	14.323752567069766
8650	5	2786.8924167922405	16.964440008525088	14.551742418989866	2785.3853329836684	16.96492694253703	14.557461731669253
8650	2	3166.9693706344515	16.963013208780822	13.865563092323896	3166.0508751389716	16.965304246748435	13.871625723018576
8650	3	3037.5845921169935	16.963423903876286	14.090218218723399	3036.5446480640007	16.96560290529644	14.095430278823201
8650	6	2665.772300239107	16.9641816070247	14.7883797557743	2662.99994476976	16.965541443835477	14.799178031385534
8660	5	2792.872297155679	16.96397864311805	14.551853669028876	2791.361589153789	16.96601762081069	14.560124341417847
8660	4	2917.1285065069037	16.96315825796604	14.319257871724087	2915.911817905672	16.96448928001998	14.325399614847516
8660	3	3044.140398998465	16.964252744627508	14.091864644093913	3043.098825992097	16.964867154947108	14.096628444215924
8660	0	3440.9032392144027	16.96424205144225	13.432641551207567	3440.082123372178	16.96474321000573	13.437165913797966
8660	1	3306.0994864738987	16.96302979503717	13.647616886364329	3305.2535282116046	16.96476132285668	13.652854249428026
8660	2	3173.8223593613043	16.963720667726697	13.868446137493308	3172.902765025136	16.966004389628463	13.872841048706395
8660	6	2671.4727448075746	16.963916755524302	14.791102388719017	2668.6831237769034	16.96510048928449	14.79971769309491
8670	0	3448.3790799735516	16.96313556945725	13.43422530161627	3447.5571942881343	16.96520089388491	13.437664028007353
8670	1	3313.264297165536	16.963611835825745	13.650003056904513	3312.417571560576	16.965340650586388	13.653688200004686
8670	4	2923.400501439548	16.964130187968628	14.321380419331536	2922.181802192826	16.965450771956775	14.327520383951683
8670	2	3180.6831604703175	16.96442064521054	13.86966386722471	3179.7624954510056	16.965145777702602	13.873640222344875
8670	5	2798.859271563859	16.963535248142126	14.554004749956158	2797.3449035300437	16.965549030790815	14.562273844614051
8670	6	2677.1799348518052	16.96364235932662	14.791641118614654	2674.3730711561834	16.96466245689423	14.802445405780242
8670	3	3050.70392632533	16.963522250528502	14.093065302510592	3049.6607401771703	16.965699661544164	14.098269710918782
8680	5	2804.852965996327	16.963097781694696	14.556152613689004	2803.3351362105	16.965084261727505	14.562371828286064
8680	2	3187.5518327343148	16.96356263756455	13.870466578037124	3186.630141763526	16.965856969938002	13.876519703803876
8680	0	3455.8633058634127	16.963585036985698	13.434728242302395	3455.0408754438786	16.965663483404626	13.439602482155186
8680	4	2929.6799305327263	16.963543552464884	14.323025330443361	2928.458942520563	16.964854830370697	14.329162026963678
8680	3	3057.2748410576787	16.964361641331532	14.094707497918714	3056.2302699186607	16.964973263440466	14.099464395417598
8680	1	3320.4372660504305	16.96418550389423	13.650840482984929	3319.589789131213	16.96592523981142	13.656072415653394
8690	6	2688.6144146113297	16.963130546966152	14.797068365728359	2685.7723206123615	16.965353995320932	14.806245579200825
8690	0	3463.3560320418437	16.9640527097104	13.436665156790667	3462.5329207693508	16.964568135138073	13.441180739443993
8690	1	3327.6185464609366	16.963213165609858	13.652837494682538	3326.770211000026	16.96495015215859	13.656517598199155
8690	2	3194.4283219660847	16.964286504691504	13.873341623969742	3193.5056053675876	16.965009108263857	13.877315025140396
8690	4	2935.966731412082	16.962961010181775	14.324668082904873	2934.7434183893433	16.965827165986102	14.331277520430422
8690	3	3063.8532806497187	16.963643507835762	14.09590420594294	3062.8071977599047	16.965817697738267	14.101101348027266
8690	5	2810.853701998159	16.964228335609377	14.558805437743796	2809.332212893902	16.964626016604115	14.564515666824345
8700	0	3470.8573651391766	16.96296089997802	13.43824307712435	3470.0334887318627	16.96504089019262	13.4416746436561
8700	1	3334.807905420975	16.963796491808225	13.653671749681262	3333.95892466732	16.965543264939797	13.658897267649788
8700	2	3201.3126120314196	16.963438904849724	13.874140317636872	3200.388831362964	16.96573089334271	13.878522987351024
8700	3	3070.4392692424676	16.962931123916103	14.097099207739557	3069.3916858762764	16.965103456747745	14.10229215881318
8700	4	2942.2608929041357	16.963946875279916	14.326783124334074	2941.0354097252384	16.96523982304157	14.332914594436545
8700	6	2694.341743946984	16.96442992790245	14.798141169641113	2691.481828741029	16.96492114698878	14.806775501108365
8700	5	2816.8614588526875	16.963786757546202	14.558908766135318	2815.3362839710967	16.965736130559723	14.567165577639447
8710	0	3478.3672603611085	16.963423262540847	13.43874191956554	3477.5426907697242	16.96551755793512	13.443606778449166
8710	1	3342.0053253868778	16.964398896144033	13.656048354934223	3341.15555910456	16.964579145164613	13.659339499035998
8710	6	2700.075818561496	16.964182324344264	14.800845886856996	2697.1978277726976	16.964489385119787	14.809489367290945
8710	3	3077.0328765958884	16.963786703460688	14.09873526200607	3075.9837553451302	16.965958796960983	14.105710661432946
8710	2	3208.2048350945065	16.96415937488192	13.875350755929485	3207.279960765875	16.964893492837582	13.879315729545363
8710	5	2822.8764224682873	16.963362221596277	14.561048329816183	2821.3474328088228	16.965286217406902	14.567258189227186
8710	4	2948.562101147573	16.963376609163458	14.32842078444088	2947.3345840886914	16.96465880901744	14.334549241976362
8720	4	2954.870392301736	16.96437557329427	14.330530270318482	2953.640751592646	16.965648151383743	14.33665684233261
8720	5	2828.898271484266	16.962943398446733	14.563184815465448	2827.365757825502	16.96484062529335	14.569393787732626
8720	6	2705.8165597105435	16.963925925034548	14.801371357861333	2702.920413211075	16.965623541516827	14.81055825248479
8720	2	3215.104969682377	16.96332116514141	13.876147062990722	3214.1790627137507	16.965624630436228	13.882184508282759
8720	0	3485.885652149645	16.963904334534618	13.440672606936175	3485.0604842665243	16.965998840840626	13.445536771357729
8720	1	3349.210934442847	16.963429113248313	13.656495074204377	3348.3603897172657	16.965183655287202	13.661714176672742
8720	3	3083.6339477998717	16.96309812519021	14.1017046499327	3082.5833517770393	16.96525506823767	14.106896666838315
8730	0	3493.4124075368472	16.964391236180127	13.44260098909418	3492.5865869474646	16.964921838338718	13.445669153908364
8730	1	3356.424894388246	16.96403903678535	13.658867130732276	3355.573459316246	16.965792155945483	13.66253811777799
8730	2	3222.0127607246936	16.964066212529467	13.879011279131111	3221.0859251377406	16.96479711786334	13.882973411059501
8730	3	3090.242550170975	16.963965090753128	14.10333562937985	3089.19040141404	16.964557529209078	14.108080880279749
