Velocidade Inicial	Angulo (alpha)	Distancia Horizontal	Velociade Final	Valor de g
7800	3	2508.2222050268065	16.963859933064462	13.943469050615146
7810	0	2836.9702128774006	16.964351808371077	13.310708772793353
7810	1	2727.308533871757	16.963642694252854	13.517018473876874
7810	3	2514.1275942062716	16.964402256167162	13.94537452201514
7810	2	2619.668650604371	16.9638589754773	13.72897952321189
7820	0	2843.7099095591693	16.964430503561424	13.311375338346783
7820	2	2625.851868433572	16.96423486321582	13.732146681629079
7820	1	2733.767353317757	16.96386498631738	13.519656538438579
7820	3	2520.040663934544	16.963380618397153	13.946814306781672
7830	2	2632.0431034762055	16.96303469848273	13.733149042020397
7830	1	2740.234494535283	16.964075145806284	13.520680232209429
7830	3	2525.961458292411	16.963921481695678	13.948711672474454
7830	0	2850.4583632322006	16.9629604783768	13.313163854019198
7840	2	2638.242382726356	16.96339784584921	13.734578585685398
7840	1	2746.710075322089	16.964299708779023	13.523310425664349
7840	3	2531.8899012972297	16.96446267636002	13.950604945140153
7840	0	2857.215516834943	16.963041937744954	13.313825343041136
7850	1	2753.1940034043864	16.96294911985009	13.523927425814168
7850	3	2537.8260118225203	16.963440474473128	13.952033319124004
7850	2	2644.449670662653	16.963762289167196	13.736004766352156
7850	0	2863.981472419735	16.9631376670936	13.31597898219159
7860	0	2870.7561548202525	16.96323426287598	13.31812900845566
7860	1	2759.686392080439	16.96317515536256	13.526549827582722
7860	3	2543.7698204036096	16.963981443858152	13.953918638227194
7860	2	2650.665036092794	16.964140667004017	13.739154358985664
7870	1	2766.1870957642323	16.963390418911043	13.527560747086852
7870	0	2877.539512179072	16.963320356145886	13.318781777053223
7870	2	2656.8883803239855	16.96294321466643	13.74014328202303
7870	3	2549.7213212457114	16.962959094899933	13.95533960209498
7880	3	2555.680473869571	16.963500692201038	13.957217088909266
7880	1	2772.696165420831	16.96360697034071	13.528569116319796
7880	2	2663.119794355711	16.963309714507446	13.741558709231734
7880	0	2884.3316792776423	16.963420621408257	13.320924916667149
7890	0	2891.1325454612675	16.963509804502294	13.32157251135514
7890	1	2779.2136683069953	16.963837951826786	13.53118003464426
7890	3	2561.6472726427146	16.9640426040719	13.959090603656659
7890	2	2669.3592247883703	16.96367789807309	13.742970882117632
7900	0	2897.9422199964197	16.96361348417446	13.323708883282796
7900	3	2567.6218615426196	16.963034600682946	13.962347843734136
7900	2	2675.6067363018833	16.964060256226688	13.746103393018092
7900	1	2785.7395153386774	16.96405751420661	13.532182043338958
7910	0	2904.760603409052	16.963719522042094	13.3258418323739
7910	1	2792.273788392373	16.964292194033415	13.534785470198546
7910	2	2681.862216853595	16.964430559878867	13.74750804444694
7910	3	2573.6040983529497	16.963576938669387	13.964212877513692
7920	1	2798.8163905829924	16.96295285816829	13.535382512089072
7920	0	2911.587683761751	16.96381454807342	13.326481208541537
7920	3	2579.5940069765	16.964120549605205	13.966074038202994
7920	2	2688.1257399739648	16.96323903346058	13.74848107750976
7930	0	2918.42358382724	16.963924369676043	13.32860756450771
7930	1	2805.3674418762603	16.963191359379884	13.537978562461248
7930	3	2585.5915963094335	16.96310133478398	13.967472050838495
7930	2	2694.39728642738	16.96361256914248	13.749879720001854
7940	2	2700.6768771775714	16.963987591290834	13.75127525956417
7940	3	2591.5969041164667	16.963645609600647	13.969325748665593
7940	0	2925.2681736330405	16.964023482775513	13.329242057330735
7940	1	2811.9268357293977	16.963418639510945	13.538968605799562
7950	0	2932.1215063342174	16.964138873383	13.33136190530468
7950	1	2818.4945999166102	16.963648587315223	13.53995630658946
7950	3	2597.6099327247657	16.96419111557005	13.971175638382837
7950	2	2706.964589927919	16.96437707556966	13.754387007179435
7960	0	2938.9835891422704	16.9642562233457	13.333478453323064
7960	1	2825.070792845782	16.963894218302936	13.542541501476748
7960	2	2713.2602872873144	16.96319216813194	13.75534767026689
7960	3	2603.6306152391776	16.96317481395837	13.972563175499692
7970	0	2945.8543801447104	16.96436321692982	13.334105115014628
7970	3	2609.658996052713	16.963722600684736	13.974405771066222
7970	2	2719.5639997559138	16.96357300466222	13.756733257101951
7970	4	2502.023938387801	16.96420823753083	14.196812679337878
7970	1	2831.6553265025505	16.9641290280196	13.543523299154677
7980	0	2952.7339722592183	16.962922404701732	13.335845910397339
7980	1	2838.2482994875145	16.964378816697288	13.546101415992089
7980	3	2615.6950921635876	16.96427137786302	13.976244635405186
7980	2	2725.8757257392394	16.963955612402067	13.758115850080866
7980	4	2507.7900347982536	16.9633893309604	14.198676009277444
7990	1	2844.8495593528146	16.963055972774516	13.546679925151347
7990	2	2732.1955536938144	16.964353122627674	13.76121156279593
7990	0	2959.622275396706	16.963048177037546	13.33795299499742
7990	3	2621.7388586720303	16.963258428712763	13.977621906267638
7990	4	2513.5634583177407	16.96413316223725	14.201025842160437
8000	0	2966.519252218685	16.963164023116093	13.338572447273563
8000	1	2851.4592614938656	16.96331186186863	13.54925105599942
8000	3	2627.7902754436273	16.963810586618703	13.979453606695932
8000	2	2738.523369985336	16.96317701672452	13.762160285335113
8000	4	2519.344177661479	16.963301702955796	14.200912355915978
8010	1	2858.0773057381784	16.96355758125249	13.550221690579514
8010	0	2973.425029996897	16.963295192794863	13.3406733794499
8010	3	2633.8494016208406	16.96436425111078	13.981281687848215
8010	2	2744.8591827258106	16.96356691675979	13.763533244515333
8010	4	2525.132338389605	16.964047318305855	14.203254174118754
8020	3	2639.916275861302	16.96335577731464	13.982648983462525
8020	4	2530.9278012053755	16.9632296541242	14.205102182454263
8020	1	2864.703730882535	16.963805737214447	13.551190183914276
8020	2	2751.203044249742	16.96395885343843	13.764903346390891
8020	0	2980.3394825251016	16.963416794765	13.341288418341062
8030	3	2645.990828125743	16.96391258053794	13.984470123252422
8030	0	2987.2627169419657	16.96355491168863	13.343383319325122
8030	1	2871.338566134252	16.964070491879745	13.553751084313571
8030	4	2536.730671649075	16.963975809047486	14.207435611963623
8030	2	2757.555013412982	16.964366051772497	13.767983499325135
8040	1	2877.981724547348	16.964325867691024	13.554714069430208
8040	0	2994.194675205079	16.96369661529575	13.345475122674106
8040	2	2763.9149643753594	16.963199966460554	13.768920799663343
8040	4	2542.5408813626073	16.96316017784247	14.209275606853137
8040	3	2652.0731168194743	16.962921220428658	13.987666538476342
8050	0	3001.135310852375	16.963828297593594	13.346082976592925
8050	1	2884.63331221428	16.963033642358653	13.55687180105321
8050	2	2770.282917069676	16.96360017012491	13.770281680854575
8050	4	2548.3583890311447	16.963908460953423	14.211600754830481
8050	3	2658.1630497134033	16.96348171406008	13.989480038534548
8060	0	3008.0847169645167	16.96397639801607	13.348168919802362
8060	2	2776.658918127526	16.96400308145979	13.771639801334604
8060	3	2664.260721729795	16.964043945817608	13.991290049648331
8060	1	2891.2932290767567	16.963294869726973	13.55782968744111
8060	4	2554.1833420266803	16.96309420072015	14.213432863331912
8070	2	2783.0430262718533	16.964421623025604	13.774704877973168
8070	0	3015.042832792889	16.96412862372392	13.35025186918933
8070	1	2897.9615478713304	16.963573368937038	13.560377302820374
8070	3	2670.366071934564	16.9630456183726	13.992640241120805
8070	4	2560.015638502982	16.963844048800517	14.215749831046915
8080	0	3022.00963685893	16.964271465560955	13.350852829233096
8080	2	2789.435097022062	16.9632671369768	13.775631200413809
8080	1	2904.6381618969135	16.963842382068627	13.561329875834085
8080	4	2565.855230734394	16.96303218957425	14.217574224553264
8080	3	2676.479090689353	16.963612906972084	13.994443595269468
8090	4	2571.702220367262	16.96377203173718	14.217922465061955

8090	1	2911.323196241089	16.96412789239657	13.56387101613439
8090	2	2795.835172102739	16.96367957334946	13.77698039942915
8090	3	2682.5998038271623	16.964182310840037	13.996243550666374
8100	0	3035.969475893257	16.96301752488506	13.353159819971543
8100	1	2918.016560436701	16.964403768475854	13.5648184174777
8100	2	2802.2432969015013	16.964108408010414	13.780034488863922
8100	3	2688.7282164388744	16.96319065774848	13.997584441409677
8100	4	2577.5566086503054	16.962962654559295	14.219740110521363
8110	1	2924.718277939192	16.963120621439383	13.565368753967576
8110	4	2583.4183210658252	16.963717933249352	14.222041580446344
8110	0	3042.9624717080505	16.963185274843926	13.355231488850768
8110	3	2694.864304558136	16.963765567611183	13.999377866415117
8110	2	2808.659394539359	16.962963968413423	13.780952537734635
8120	4	2589.2874280120586	16.962911982138625	14.223851698173139
8120	0	3049.9641701818814	16.96335696342792	13.357300267912686
8120	2	2815.0835177107797	16.963386380613546	13.78229303520796
8120	1	2931.428404279223	16.9634176401066	13.567900387921721
8120	3	2701.0080780217113	16.964343145210115	14.001167988329186
8130	0	3056.974547888366	16.963519881819632	13.357891015795891
8130	2	2821.5156557440096	16.963812614561924	13.783630980598574
8130	4	2595.1638837105625	16.963670559156107	14.22614533087158
8130	1	2938.14684016279	16.963705686954352	13.568841185830058
8140	2	2827.9558805982824	16.964255384375598	13.78667076392156
8140	0	3063.993677965743	16.96369942839038	13.359954304049504
8140	1	2944.8737050011646	16.96401024460891	13.571366624253338
8140	4	2601.047723425109	16.96443053580728	14.228435017461965
8140	3	2713.318747491937	16.96394249796401	14.004283647089542
8150	0	3071.021422420854	16.9638712031344	13.360541287202233
8150	1	2951.608847090735	16.964306808328676	13.572302486813404
8150	3	2719.485600219741	16.962965331618882	14.00560976442711
8150	2	2834.4040727988736	16.963125276440724	13.78757863280153
8150	4	2606.9389084692384	16.96362941540503	14.230233922746446
8160	1	2958.352385054887	16.963057351589907	13.574427325737457
8160	2	2840.8602732858176	16.963562457305176	13.788908261738943
8160	0	3078.0579275771624	16.964060076554794	13.362599231837919
8160	3	2725.6601337877264	16.963554373440726	14.007387354629833
8160	4	2612.8374354910457	16.964393923174335	14.232515929465459
8160	5	2502.4822210608927	16.96427555037518	14.460259307733077
8170	0	3085.103166093645	16.964253169032194	13.364654421832153
8170	1	2965.1042101599896	16.963362230856355	13.575358646279856
8170	5	2508.1177105522083	16.963687465893102	14.462585493514137
8170	2	2847.324471340455	16.96400375702108	13.790235427786474
8170	4	2618.7433720471163	16.963596927190995	14.234307559907354
8170	3	2731.842438223958	16.964159445562103	14.010986640802738
8180	0	3092.1570552683634	16.96443770599718	13.365235239491
8180	1	2971.8643733824265	16.963671637044204	13.576288196532479
8180	2	2853.79675156134	16.964462055477064	13.793261328738183
8180	3	2738.032379337016	16.96319100613358	14.012302956831894
8180	4	2624.656643374027	16.964364956774922	14.236582020427303
8180	5	2513.760114591752	16.96308743884841	14.462820126138482
8190	0	3099.219672334413	16.963076986725206	13.366919458534326
8190	2	2860.276990438693	16.96334764342441	13.794159397238548
8190	5	2519.40965783864	16.964064569034488	14.465657906422127
8190	3	2744.2299842329503	16.963789910357452	14.01407050452004
8190	1	2978.6329112002813	16.963998527861456	13.578798465603134
8190	4	2630.5772035376167	16.96355906861517	14.236414804706971
8200	0	3106.290967893694	16.963284054104133	13.36896678594194
8200	1	2985.409728170194	16.9643173803766	13.579723339703984
8200	4	2636.5052221986975	16.964332451080786	14.238682325274812
8200	5	2525.0662434258297	16.963478821052863	14.46797192537522
8200	3	2750.4352471390894	16.9643921809817	14.015834954228051
8200	2	2866.765222540596	16.96380123415145	13.795478506421233
8210	0	3113.3709093577927	16.963482822030983	13.369541972597682
8210	5	2530.7298185006202	16.964457510776704	14.470801050143132
8210	4	2642.440569778094	16.96354418448498	14.240460749915368
8210	2	2873.2614228760717	16.96425946199616	13.796795227849387
8210	3	2756.6481909161976	16.963434550555217	14.017142887447159
8210	1	2992.1949592123046	16.963090593247074	13.581834278996947
8220	0	3120.459603787722	16.96369907712818	13.37158419099203
8220	1	2998.988482675279	16.96341815329699	13.582754880807963
8220	2	2879.765663832131	16.963171463730255	13.799384943586356
8220	4	2648.383339155291	16.96432173064815	14.242720940884004
8220	3	2762.868850576172	16.964043560874742	14.018901426457528
8220	5	2536.400431905715	16.963861708491688	14.471022618942229
8230	0	3127.5568934511957	16.96390795675447	13.372155919849416
8230	1	3005.7903784562855	16.96376350877151	13.585253530817392
8230	5	2542.078104849944	16.963279816683375	14.473324693560278
8230	2	2886.277874442798	16.963637883849245	13.800696204806169
8230	4	2654.3334565957343	16.96353898007362	14.244492421455371
8230	3	2769.0971610162314	16.963093607222977	14.020204028690841
8240	0	3134.6628960268454	16.964135032714072	13.374193062491305
8240	1	3012.600527198665	16.96410128449084	13.586169628846141
8240	2	2892.7980764099143	16.964108810825984	13.802005189956688
8240	4	2660.2908660443136	16.964322169768216	14.246745392857653
8240	5	2547.7628676357112	16.96426194684729	14.476141127492216
8240	3	2775.333128685649	16.96371035329944	14.02195679506446
8250	1	3019.419065486668	16.964456713090087	13.588662582149771
8250	0	3141.77756997698	16.96436666628009	13.376227630213435
8250	2	2899.3262592712613	16.96302134804233	13.802890139141075
8250	4	2666.255708565066	16.963544836211426	14.24851003291673
8250	5	2553.454607489449	16.963670116605904	14.476354087954906
8250	3	2781.5767917447674	16.964331094415442	14.023706594867988
8260	0	3148.9008869856966	16.963026942314137	13.376429291967625
8260	5	2559.1533626419764	16.96309285639303	14.478644448454261
8260	1	3026.2458835683615	16.963240593256963	13.589181753812127
8260	3	2787.8281483870214	16.963392117641853	14.02500121511584
8260	2	2905.8624962424637	16.9635149224686	13.805889322367292
8260	4	2672.2278962408245	16.964333538129594	14.2507558519312
8270	0	3156.032924930755	16.96326863114399	13.378459031171042
8270	2	2912.4066756716543	16.963999786328305	13.807190784220584
8270	1	3033.0809971313465	16.963592809368784	13.59009216155595
8270	5	2564.8592521116566	16.964079992798183	14.481448429637137
8270	3	2794.0871420131484	16.964021047930935	14.026745364500215
8270	4	2678.207347918127	16.96356234005354	14.252513790182823
8280	1	3039.924451134143	16.963963529753997	13.592576647274502
8280	2	2918.9588310622576	16.962926126728235	13.808068798339946
8280	0	3163.1736206472633	16.96351562089925	13.380486237472587
8280	3	2800.353797666685	16.9630908768499	14.02803489815914
8280	4	2684.1942276376435	16.964357716982246	14.254752568085298
8280	5	2570.5721124852294	16.963505409377746	14.483730622098241
8290	0	3170.3229277371793	16.963754735829205	13.38104714007668
8290	1	3046.776160727002	16.964326525800956	13.5934827036555
8290	5	2576.2919290977707	16.962920401196044	14.483931854222055
8290	4	2690.1884127798635	16.963579390840685	14.25456108227199
8290	2	2925.5189387747705	16.963420611285326	13.809366138244087
8290	3	2806.6281405474133	16.96372761485703	14.02977350921842
8300	5	2582.018928080243	16.963913565482137	14.486723599143769
8300	3	2812.9102006551725	16.964381876824373	14.033323162931387
8300	0	3177.4809579120447	16.964011830201205	13.383069563478216
8300	2	2932.0870961218834	16.96393315379098	13.812352568083787
8300	1	3053.636240145427	16.963144008601777	13.59556989373176
8300	4	2696.1899616199153	16.96438027680154	14.256793498164944
8310	0	3184.6476482183934	16.96427435371077	13.385089505302423
8310	3	2819.1998382693187	16.963464269954024	14.034603870855562
8310	5	2587.7528883904192	16.963344920675304	14.488994457535782
8310	2	2938.6631729972146	16.964437559359126	13.813644518011458
8310	1	3060.504594170259	16.96351704282288	13.596472023916181
8310	4	2702.1989210273587	16.96362199377267	14.258539261062996
8320	2	2945.2472235376645	16.96338353181203	13.814513886612929
8320	5	2593.493934508769	16.964341573837338	14.491778115327543
8320	4	2708.2152237958053	16.964430361806308	14.26076486820842
8320	1	3067.381279293007	16.963908594030887	13.59894558636824
8320	3	2825.4970921312306	16.964114484060023	14.0363334152477
8320	0	3191.822923370255	16.962966198643965	13.385281634387823
8330	0	3199.006860724086	16.963239669528825	13.38729689569006
8330	1	3074.266215662919	16.96429231752818	13.599843569246156
8330	5	2599.241960498596	16.963764553207614	14.49196744136636
8330	4	2714.238860656725	16.96367841256077	14.262504256846398
8330	2	2951.8392096303205	16.963898231045246	13.815801872015921
8330	3	2831.8020530825183	16.963205816286145	14.037609278125217
8340	0	3206.1993903229322	16.963505426379747	13.387849729910931
8340	2	2958.439208620428	16.96443100674621	13.818775873668693
8340	5	2604.9970579167334	16.96320270795901	14.494227220601616
8340	1	3081.159504933119	16.963130962043355	13.601920677451963
8340	3	2838.11468358978	16.963864633722903	14.039333519210597
8340	4	2720.269877525362	16.962930131467306	14.264240596052934
8350	0	3213.4006402744417	16.963789497941896	13.389860371095162
8350	4	2726.3082017743077	16.963748836837205	14.26645626074119
8350	1	3088.0610252579663	16.963524889580395	13.602814865101603
8350	5	2610.7592274472318	16.96420594153666	14.496999085996098
8350	3	2844.4349436595203	16.962965323388804	14.040604614424899
8350	2	2965.047132247025	16.96339238597681	13.819638729910826
8360	5	2616.528373760078	16.963635501713537	14.497180677631524
8360	6	2503.383230477225	16.96376701953145	14.733011160544766
8360	3	2850.7628318136244	16.963633724134574	14.042323646159886
8360	1	3094.9708148753716	16.963924612833388	13.603707646438682
8360	4	2732.353888885026	16.9630082982789	14.268186352796533
8360	2	2971.6630286759737	16.96392206584875	13.820919737363676
8360	0	3220.610502265272	16.9640793938586	13.391868590320263
8370	0	3227.8289409442386	16.96436192282075	13.392416261519731
8370	3	2857.0983897774854	16.964306800665906	14.044040005485419
8370	1	3101.888951540432	16.964342931791847	13.606167932968054
8370	5	2622.3046324322677	16.9630811708191	14.49942959249672
8370	4	2738.406927590731	16.963834695864172	14.270395451164783
8370	6	2508.888781420973	16.963438404366837	14.735848929655413
8370	2	2978.286905180461	16.96290733263002	13.823464993637836
8380	5	2628.087913234563	16.964092113413223	14.502189891255563
8380	0	3235.0560643894305	16.963099288619098	13.394057536031605
8380	3	2863.4416207736203	16.963421116596933	14.045303975960332
8380	4	2744.4672957419666	16.96310166499338	14.27211938727525
8380	1	3108.815300280123	16.96319041159689	13.606666572809942
8380	2	2984.918679743365	16.963447880124363	13.82474115690049
8380	6	2514.4009400249342	16.963097893630856	14.736473112012527
8390	2	2991.558434152457	16.963993729412874	13.826015353588753
8390	1	3115.7499503859513	16.963619300142113	13.60912160319628
8390	3	2869.792429818839	16.964104045766174	14.047015221553133
8390	0	3242.291864020722	16.963405024692772	13.396058958001126
8390	6	2519.9199383387618	16.96433457157136	14.739852325246028
8390	5	2633.878206955147	16.96354227473411	14.504431260725388
8390	4	2750.534932982682	16.96392315684696	14.272388103527899
8400	0	3249.5362130580093	16.96370356075592	13.39660202916634
8400	1	3122.6928190684703	16.964041200381498	13.61000669043683
8400	2	2998.2061335075086	16.962981180678952	13.826868777404894
8400	3	2876.15086529528	16.963228786490298	14.048274617237457
8400	5	2639.675532094287	16.962982728288708	14.504602266215556
8400	4	2756.6099394547355	16.96319871936993	14.27410687613552
8400	6	2525.4455799557054	16.963995901357034	14.740469871900515
8410	0	3256.7891789295973	16.964020998553362	13.39859889574962
8410	4	2762.692279268388	16.964041165326343	14.276303627626968
8410	2	3004.8617657384825	16.963550944020934	13.829821695632166
8410	3	2882.5169696104367	16.963921629600726	14.049980842961451
8410	1	3129.6440529558595	16.962918182219955	13.612066875545485
8410	5	2645.4798900806054	16.9640021123158	14.507351199262851
8410	6	2530.9779749415907	16.96367216519498	14.743290609719315
8420	0	3264.05077009699	16.964344072560944	13.400593451815036
8420	1	3136.6035025041624	16.96335091007318	13.61294841182549
8420	6	2536.5170502425335	16.963336838586883	14.743902158763865
8420	4	2768.7820058037455	16.963324601264368	14.278016453321621
8420	2	3011.5252808199516	16.964113270411637	13.831089152475556
8420	3	2888.8907651437207	16.963069023395626	14.053039127365974
8420	5	2651.29130186642	16.963461401502844	14.509582053632329
8430	0	3271.3209763473133	16.963095727418814	13.40077015833696
8430	2	3018.196771125957	16.963117411869575	13.83193645772891
8430	4	2774.8790191938824	16.964176048610113	14.280206955585726
8430	5	2657.1097765893005	16.9629234851294	14.511809318277622
8430	1	3143.571192035978	16.963802358968287	13.615393162471696
8430	3	2895.272071755778	16.96377212968986	14.054739562924691
8430	6	2542.062898637543	16.963015821105415	14.746714531129928
8440	5	2662.935177291791	16.963938602806515	14.512483677016576
8440	0	3278.5998439687523	16.963429167551812	13.402760451617016
8440	4	2780.9833744114817	16.963468398026247	14.281913925650278
8440	1	3150.5470949270243	16.964246282063353	13.616270784774798
8440	2	3024.876243680565	16.963689894645693	13.833200413650758
8440	3	2901.6609964605937	16.962917230405132	14.055988858559203
8440	6	2547.615512931742	16.964259559354943	14.750071496198174
8450	0	3285.887133004472	16.963756400471997	13.403296071115665
8450	3	2908.057601948462	16.963630438754326	14.057684485601209
8450	1	3157.531363517635	16.963145381228458	13.618321532146297
8450	2	3031.563594131427	16.964281500839718	13.836141676619652
8450	5	2668.767719371628	16.96340733646436	14.514704286605626
8450	4	2787.0951017391358	16.96432815789093	14.284098229145666
8450	6	2553.1747269877083	16.963929124748077	14.750672608910628
8460	1	3164.523900350654	16.963599829666553	13.61919578946274
8460	5	2674.60726907685	16.96444238300476	14.517434706818111
8460	3	2914.461862802688	16.964348668625572	14.05937762794549
8460	4	2793.2140992944624	16.963629048979616	14.285799441099945
8460	0	3293.1830847729984	16.96410193552537	13.405281877358552
8460	2	3038.258785358676	16.96330250174393	13.836982927703858
8460	6	2558.7407572991506	16.963613057427278	14.753472464508416
8470	4	2799.340448984982	16.96293447017359	14.287497907315236
8470	5	2680.4537995971914	16.963903991950247	14.517588018902421
8470	0	3300.4877393802576	16.964452298478705	13.40726551377691
8470	2	3044.961976997539	16.96389180395988	13.838240404979743
8470	1	3171.52455163715	16.96407389059916	13.621630453969487
8470	3	2920.8736607774176	16.963509110708866	14.060620312838031
8470	6	2564.313461377251	16.96328595412833	14.754067806964253
