5.000000000000000000e-01	3.017725653534463759e-01	4.724482820530192566e+10	9.020339999999997360e+00	3.304136985261346500e+15
5.999999999999999778e-01	2.879073691311149208e-01	3.693718633594309998e+10	6.998460000000013892e+00	8.406999543944851250e+14
6.999999999999999556e-01	2.829935433892442620e-01	3.083850601977017593e+10	5.922520000000000451e+00	3.006704295618650000e+14
7.999999999999999334e-01	2.789705353617117911e-01	2.621538663407797241e+10	5.179540000000014466e+00	1.341045404810658125e+14
8.999999999999999112e-01	2.753481367287603510e-01	2.308621729119957733e+10	4.833980000000021704e+00	8.450142904537820312e+13
9.999999999999998890e-01	2.713794738000648299e-01	2.011968268408032227e+10	4.277260000000000062e+00	3.813240032942931250e+13
1.099999999999999867e+00	2.738251821874680969e-01	1.869347312858515549e+10	3.738599999999993262e+00	2.070993096667031250e+13
1.199999999999999734e+00	2.666342401118057537e-01	1.655193132139449501e+10	2.848860000000004167e+00	6.026656427255891602e+12
1.299999999999999822e+00	2.690125201547319822e-01	1.528071235367720413e+10	2.624440000000009210e+00	2.555656989315211426e+12
1.399999999999999911e+00	2.726131148716071650e-01	1.456138280635918045e+10	3.264560000000009232e+00	6.261689735403770508e+12
1.499999999999999778e+00	2.710711286729003411e-01	1.358487188383846283e+10	3.013720000000002397e+00	4.274280345547397949e+12
1.599999999999999645e+00	2.657392594254753826e-01	1.235833003456543922e+10	2.875220000000005438e+00	3.012394822729158691e+12
1.699999999999999734e+00	2.665317204386751793e-01	1.169184904251387405e+10	3.076659999999999950e+00	3.534605723327646484e+12
1.799999999999999822e+00	2.674990377552788345e-01	1.104303664382353401e+10	2.442119999999995628e+00	1.495366584713954590e+12
1.899999999999999689e+00	2.665110714398185587e-01	1.033543509379660034e+10	2.120599999999991603e+00	6.391429644084212646e+11
1.999999999999999556e+00	2.700207177236592648e-01	1.009145434006217766e+10	1.586079999999996160e+00	1.796060328862544556e+11
2.099999999999999645e+00	2.668790752382061426e-01	9.427388511722343445e+09	1.431160000000001542e+00	9.973464487406338501e+10
2.199999999999999734e+00	2.652463850837558090e-01	8.938742456964887619e+09	1.642560000000004905e+00	2.162272770144457703e+11
2.299999999999999822e+00	2.688032217068837548e-01	8.702835025971975327e+09	1.537959999999998884e+00	9.695365715122113037e+10
2.399999999999999467e+00	2.640411475509074624e-01	8.113197757911996841e+09	1.460579999999999989e+00	1.025602023878102570e+11
2.499999999999999556e+00	2.615792858771506246e-01	7.744297313058180809e+09	1.416739999999997890e+00	7.959920272753794861e+10
2.599999999999999645e+00	2.669182931160771766e-01	7.580300392771191597e+09	1.216959999999996267e+00	4.747340127660310364e+10
2.699999999999999289e+00	2.645306447276006279e-01	7.285578920722605705e+09	4.566199999999975279e-01	8.587908167092139721e+08
2.799999999999999378e+00	2.644599553807723269e-01	6.984614743700387955e+09	5.840399999999988934e-01	2.308871055022675037e+09
2.899999999999999467e+00	2.662517808391149376e-01	6.762896265777119637e+09	1.313580000000005521e+00	2.278864753604679108e+10
2.999999999999999556e+00	2.617325635071037215e-01	6.440072723209654808e+09	1.347939999999995253e+00	5.274118738187041473e+10
3.099999999999999645e+00	2.647183355946468586e-01	6.265554960527302742e+09	9.050599999999939804e-01	1.145782009988119125e+10
3.199999999999999289e+00	2.638237131116156764e-01	6.084463584607234955e+09	4.549999999999993633e-02	2.403813221691740304e+07
3.299999999999999378e+00	2.642502745504725081e-01	5.946012419064515114e+09	-7.633799999999982822e-01	2.335244456177874565e+09
3.399999999999999467e+00	2.646762754762883585e-01	5.763905665676497459e+09	-8.687799999999996636e-01	4.419494540411181450e+09
3.499999999999999112e+00	2.647171176935864678e-01	5.608606716755021095e+09	-1.633099999999997776e+00	6.418455859751040649e+10
3.599999999999999201e+00	2.623974222434360959e-01	5.361510187100208282e+09	-1.657440000000003133e+00	5.502787376695608521e+10
3.699999999999999289e+00	2.672257779481614359e-01	5.347384757353882790e+09	-2.344019999999994663e+00	2.515130013432450256e+11
3.799999999999999378e+00	2.679175276087775726e-01	5.244606050225935936e+09	-2.517999999999999350e+00	2.918262414427172241e+11
3.899999999999999467e+00	2.674351846709779879e-01	5.081101440125097275e+09	-2.243419999999992420e+00	2.136007679637239990e+11
3.999999999999999112e+00	2.629304265390372541e-01	4.846020597113407135e+09	-1.581299999999997041e+00	4.787656667167453003e+10
4.099999999999999645e+00	2.642063534436673855e-01	4.764904917441438675e+09	-1.442420000000006475e+00	3.052199247457118225e+10
4.199999999999999289e+00	2.678818799396482375e-01	4.749858137487477303e+09	-8.003199999999988101e-01	3.147221073273488045e+09
4.299999999999998934e+00	2.661896774858110715e-01	4.579007285859913826e+09	-6.296999999999995934e-01	4.716908788680121899e+08
